source_key,title,authors,publication_year,isbn,publisher,genres,decision,reason,language,subtitle,author_count,duplicate_like_count,review_group
/books/OL3667308M,Sweet Georgia,Ruth Birmingham,2000,9780425176719,Berkley Prime Crime,Fiction,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_12
/books/OL16638019M,The cosmic microwave background,Ruth Durrer,2008,9780521847049,Cambridge University Press,Sciences,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_12
/books/OL3288307M,Rio de Janeiro,Ruy Castro,2004,9781582341903,Bloomsbury,Histoire | Voyage,KEEP_TRANSLATION,Édition/traduction anglaise identifiable d’une œuvre ou d’un auteur non anglophone.,EN,carnival under fire / Ruy Castro ; translated by John Gledson.,1,0,FINAL_BATCH_12
/books/OL20927785M,Mister Once-upon-a-time,Rémy Simard,1998,9781550375398,Annick Press,,KEEP_TRANSLATION,Édition/traduction anglaise identifiable d’une œuvre ou d’un auteur non anglophone.,EN,,1,0,FINAL_BATCH_12
/books/OL20081521M,The magic boot,Rémy Simard,1995,9781550374117,Annick Press,Fiction,KEEP_TRANSLATION,Édition/traduction anglaise identifiable d’une œuvre ou d’un auteur non anglophone.,EN,,1,0,FINAL_BATCH_12
/books/OL12661136M,Paradoxa,S Franck,1995,9783050026084,Wiley-VCH,Histoire,REVIEW,"Notice plausible mais langue, responsabilité bibliographique, édition ou qualité des métadonnées reste à confirmer.",EN,,1,0,FINAL_BATCH_12
/books/OL12850178M,Daniel van der Meulin in Arabia Felix,S Vink,2004,9789068321937,KIT Publishers,Voyage,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_12
/books/OL10517353M,Miwok Material Culture,S. A.. Barrett | E. W. Gifford,2007,9780548147542,"Kessinger Publishing, LLC",Sciences sociales,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,2,0,FINAL_BATCH_13
/books/OL3722515M,The dismal state of the social sciences in Pakistan,S. Akbar Zaidi,2002,,"Council of Social Sciences (COSS), Pakistan",Sciences sociales,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_13
/books/OL155111M,The new development paradigm,S. Akbar Zaidi,1999,9780195790412,Oxford University Press,Économie et entreprise,KEEP_TRANSLATION,Édition/traduction anglaise identifiable d’une œuvre ou d’un auteur non anglophone.,EN,"papers on institutions, NGOs, gender and local government",1,0,FINAL_BATCH_13
/books/OL16474767M,Managing civil-military cooperation,S. J. H. Rietjens,2008,9780754672814,Ashgate Pub. Company,Politique,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,a 24/7 joint effort for stability,1,0,FINAL_BATCH_13
/books/OL12801714M,Dirichlet Series,S. Mandelbrojt,1899,9789027702142,Springer,Philosophie,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,Principles and Methods,1,0,FINAL_BATCH_13
/books/OL13137151M,The Science of Anthropology,S.M. Channa,1998,9788170207979,"Cosmo (Publications,India)",Philosophie,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_13
/books/OL13133369M,A Modern Introduction to Indian Aesthetic Theory,S.S. Barlingay,2006,9788124603789,DK Printworld,,REVIEW,"Notice plausible mais langue, responsabilité bibliographique, édition ou qualité des métadonnées reste à confirmer.",EN,The Development from Bharata to Jagannatha,1,0,FINAL_BATCH_13
/books/OL10077074M,Human Geography,Sallie A. Marston | Paul L. Knox,2000,9780130550835,Prentice Hall College Div,,REVIEW,"Notice plausible mais langue, responsabilité bibliographique, édition ou qualité des métadonnées reste à confirmer.",EN,Places and Regions in Global Context,2,0,FINAL_BATCH_13
/books/OL12808143M,Exploring 'Unseen' Social Capital in Community Participation,Sam Wong,2008,9789053560341,Amsterdam University Press,,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,Everyday Lives of Poor Mainland Chinese Migrants in Hong Kong (ICAS Publications Series),1,0,FINAL_BATCH_13
/books/OL12799209M,The Modal System of Earlier Egyptian Complement Clauses (Probleme Der Agyptologie),Sami Uljas,2007,9789004158313,BRILL,,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_13
/books/OL15152523M,The physical world of late antiquity,Samuel Sambursky,1987,9780710213051,Routledge & Kegan Paul,Histoire,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_13
/books/OL21659736M,The physical world of the Greeks,Samuel Sambursky,1987,9780710213044,Routledge & Kegan Paul,Histoire | Sciences,KEEP_TRANSLATION,Édition/traduction anglaise identifiable d’une œuvre ou d’un auteur non anglophone.,EN,,1,0,FINAL_BATCH_13
/books/OL22691170M,With dance shoes in Siberian snows,Sandra Kalniete,2009,9781564785459,Dalkey Archive Press,Biographie | Histoire,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_13
/books/OL20947170M,Introduction to social research,Sanford Labovitz,1981,9780070357778,McGraw-Hill,Sciences sociales,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_13
/books/OL360019M,Differences that matter,Sara Ahmed,1998,9780521592253,Cambridge University Press,,REPLACE,Notice hors corpus EN : langue étrangère manifeste ou édition incompatible avec le classement anglais.,EN,feminist theory and postmodernism,1,0,FINAL_BATCH_13
/books/OL7498119M,The Cultural Politics of Emotion,Sara Ahmed,2004,9780415972550,Routledge,Sciences sociales,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_13
/books/OL145761M,Women in Mauritius,Satinder Ragobar | Oomandra Nath Varma | Bhagiawatty Gunganah,1997,9780797417540,Mauritius Alliance of Women,Sciences sociales | Économie et entreprise,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,a profile of women in Mauritius,3,0,FINAL_BATCH_13
/books/OL24172694M,"Shakespearean extracts from Edward Pudsey's booke, temp. Q. Elizabeth & K. James I.","Savage, Richard | Edward Pudsey | William Shakespeare",1888,,J. Smith,,REVIEW,"Notice plausible mais langue, responsabilité bibliographique, édition ou qualité des métadonnées reste à confirmer.",EN,which include some from an unknown play by William Shakespeare [or rather from G. Chapman's Blind beggar of Alexandria] Also a few unpublished records of the Shakespeares of Snitterfield and Wroxall,3,0,DOMINANT_AUTHORS_MIXED
/books/OL11182114M,Faradawn (The Fog Mound),"Schade, Susan, Buller, Jon | Jon Buller | Susan Schade",2008,9780689876875,Aladdin,BD et romans graphiques | Fiction | Science-fiction,KEEP_TRANSLATION,Édition/traduction anglaise identifiable d’une œuvre ou d’un auteur non anglophone.,EN,,3,0,FINAL_BATCH_13
/books/OL22356184M,Information and library science source book.,Schutze,1972,9780810804661,Scarecrow Press,,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_13
/books/OL12798575M,"Theodore Beza and the Quest for Peace in France, 1572-1598 (Studies in Medieval and Reformation Traditions)",Scott M. Manetsch,2000,9789004111011,Brill Academic Publishers,Histoire,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_13
/books/OL13549447M,Ecclesiastical Japanese =,Seitarō Satō,1959,,Hara Shobo,,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,Kyōkai yōgo jiten,1,0,FINAL_BATCH_13
/books/OL22300258M,Modern riding techniques,Selma Brandl,1997,9781853108150,Swan Hill,,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,harmony in horsemanship,1,0,FINAL_BATCH_13
/books/OL12766149M,Functional Food: Safety Aspects,Senate Commission on Food Safety SKLM,2004,9783527277650,Wiley-VCH,Sciences | Technologie,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,Symposium (Forschungsberichte (DFG)),1,0,FIRST_PASS_06
/books/OL1917446M,17 letters,Seneca the Younger,1988,9780856683541,Aris & Phillips,,KEEP_TRANSLATION,Édition/traduction anglaise identifiable d’une œuvre ou d’un auteur non anglophone.,EN,,1,0,SECOND_PASS
/books/OL5725664M,Letters from a Stoic.,Seneca the Younger,1969,9780140442106,Penguin,Philosophie,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,Epistulae morales ad Lucilium,1,0,FINAL_BATCH_13
/books/OL15402206M,"Lucius Annæus Seneca, the philosopher, his booke of the shortnesse of life",Seneca the Younger,1636,,"By Daniel Frere, at the red Bull in little Britaine",Philosophie | Poésie,REVIEW,"Notice plausible mais langue, responsabilité bibliographique, édition ou qualité des métadonnées reste à confirmer.",EN,translated into an English poem,1,0,FINAL_BATCH_13
/books/OL7240767M,"Minor dialogues, together with the dialogue On clemency.",Seneca the Younger,1889,,G. Bell,Philosophie,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,Translated by Aubrey Stewart.,1,0,FINAL_BATCH_13
/books/OL6284133M,Philosophische Schriften ...,Seneca the Younger,1923,,F. Meiner,Biographie | Philosophie,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_13
/books/OL7239924M,Physical science in the time of Nero,Seneca the Younger,1910,,Macmillan,Sciences,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,being a translation of the Quaestiones naturales of Seneca,1,0,FINAL_BATCH_13
/books/OL23338171M,The satire of Seneca on the Apotheosis of Claudius commonly called the Apocolocyntosis,Seneca the Younger,1902,,The Columbia University Press,Histoire | Philosophie,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_13
/books/OL19620371M,The stoic philosophy of Seneca,Seneca the Younger,1968,9780393004595,W.W. Norton and Co.,Philosophie,KEEP_TRANSLATION,Édition/traduction anglaise identifiable d’une œuvre ou d’un auteur non anglophone.,EN,essays and letters of Seneca.,1,0,FINAL_BATCH_13
/books/OL23349236M,Tragedies.,Seneca the Younger,1917,,Heinemann,Philosophie | Théâtre,KEEP_TRANSLATION,Édition/traduction anglaise identifiable d’une œuvre ou d’un auteur non anglophone.,EN,With an English translation by Frank Justus Miller.,1,2,FIRST_PASS_06
/books/OL10581964M,From Lenin To Malenkov,"Seton-Watson, Hugh.",2007,9780548385593,"Kessinger Publishing, LLC",Politique,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,The History Of World Communism,1,0,FINAL_BATCH_13
/books/OL22610376M,Charles Olson and Alfred North Whitehead,Shahar Bram | Batya Stein,2004,9780838755570,Bucknell University Press,Histoire | Poésie,REPLACE,Notice hors corpus EN : langue étrangère manifeste ou édition incompatible avec le classement anglais.,EN,an essay on poetry,2,0,FINAL_BATCH_13
/books/OL13139153M,Future of Law and Justice,Sharma Golukesh,2002,9788170491637,Manas Publications,Histoire | Philosophie,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_13
/books/OL2199861M,Bookpeople,Sharron L. McElmeel,1990,9780872877214,Teacher Ideas Press,Biographie | Jeunesse,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,a second album,1,0,FINAL_BATCH_13
/books/OL32115636M,The Last trek,Sheila Patterson,1957,9781136532696,Routledge & Kegan Paul,Histoire | Sciences sociales,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,a study of the Boer people in the Afrikaner Nation,1,0,FINAL_BATCH_13
/books/OL7829758M,Shadow's End,Sheri S. Tepper,1995,9780553573268,Spectra,Fiction | Science-fiction,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_13
/books/OL30609M,Singer from the sea,Sheri S. Tepper,1999,9780380974801,Avon Eos,Fiction,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_13
/books/OL12845736M,"MECHANICAL BEHAVIOUR ROCKS UNDER HIGH (Geomechanics Research Series, 2)",Shimada,2000,9789058093165,SWETS,,REVIEW,"Notice plausible mais langue, responsabilité bibliographique, édition ou qualité des métadonnées reste à confirmer.",EN,,1,0,FINAL_BATCH_13
/books/OL22724752M,Development of sociology in Japan,Shingo Shimada (Hrsg.) Ilja Srubar,,9783531145136,VS Verlag f. Sozialwissenschaften (ehem.Westdeutscher Vlg.),,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,FINAL_BATCH_13
/books/OL7575426M,Bouquet,Shirl Henke,1994,9780451405166,Onyx,Fiction,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL11551307M,Broken Vows,Shirl Henke,2003,9780843944587,Leisure Books,Romance,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL3474995M,Finders keepers,Shirl Henke,2005,9780373513758,Silhouette,Fiction,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL10262067M,Golden Lady,Shirl Henke,1986,9780446301657,Warner Books,,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL11551198M,Love a Rebel...Love a Rogue (Leisure Historical Romance),Shirl Henke,1994,9780843936735,Leisure Books,Fiction | Histoire | Romance,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL10262259M,Love Unwilling,Shirl Henke,1987,9780446323062,Warner Books,Romance,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL8241628M,McCrory's Lady,Shirl Henke,1995,9780843937732,Leisure Books,Fiction | Romance,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL7535788M,Moon Flower,Shirl Henke,1989,9780446346443,Warner Books,,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL21441676M,N ight flower.,Shirl Henke,1990,9780446346467,Warner books,,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL11551077M,Night Wind's Woman,Shirl Henke,1991,9780843930962,Leisure Books,Fiction,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL8241879M,Return to Paradise,Shirl Henke,1998,9780843944310,Leisure Books,Romance,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL7417462M,Sneak and Rescue,Shirl Henke,2006,9780373513956,Silhouette,Fiction,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,Silhouette Bombshell - 81,1,0,DOMINANT_AUTHORS
/books/OL141075M,Sundancer,Shirl Henke,1999,9780312966911,St. Martin's Paperbacks,Fiction | Romance,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL8241767M,Terms of Love,Shirl Henke,1997,9780843942019,Leisure Books,Romance,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL8241514M,Terms of Surrender,Shirl Henke,1993,9780843934243,Leisure Books,Fiction,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL11551390M,The River Nymph,Shirl Henke,2008,9780843960112,Leisure Books,Fiction | Romance,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL3281561M,Wanton angel,Shirl Henke,2002,9780843949735,Leisure Books,Romance,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
/books/OL3664294M,Wicked angel,Shirl Henke,2001,9780843948547,Leisure Books,Romance,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN.",EN,,1,0,DOMINANT_AUTHORS
